Ngay,Doduc_vao_nha_may,pH_Song_SG,pH_vao_nha_may,Man_song_saigon,NH3_song_sai_gon,Mn_vao_nha_may,Fe_vao_nha_may,DO_vao_nha_may,Mau_vao_nha_may_BK,SS_vao_nha_may,Thetich_Jartest_PAC,Nongdo_Jartest_PAC,month,day_of_year,week,sin_month,cos_month,sin_doy,cos_doy,is_dry_season,Doduc_vao_nha_may_lag1,Doduc_vao_nha_may_lag2,Doduc_vao_nha_may_lag3,Doduc_vao_nha_may_lag7,Doduc_vao_nha_may_lag14,Man_song_saigon_lag1,Man_song_saigon_lag2,Man_song_saigon_lag3,Man_song_saigon_lag7,Man_song_saigon_lag14,pH_Song_SG_lag1,pH_Song_SG_lag2,pH_Song_SG_lag3,pH_Song_SG_lag7,pH_Song_SG_lag14,Mn_vao_nha_may_lag1,Mn_vao_nha_may_lag2,Mn_vao_nha_may_lag3,Mn_vao_nha_may_lag7,Mn_vao_nha_may_lag14,Nongdo_Jartest_PAC_lag1,Nongdo_Jartest_PAC_lag2,Nongdo_Jartest_PAC_lag3,Nongdo_Jartest_PAC_lag7,Nongdo_Jartest_PAC_lag14,Doduc_vao_nha_may_roll7_mean,Doduc_vao_nha_may_roll7_std,Doduc_vao_nha_may_roll14_mean,Man_song_saigon_roll7_mean,Man_song_saigon_roll7_std,Man_song_saigon_roll14_mean,Mn_vao_nha_may_roll7_mean,Mn_vao_nha_may_roll7_std,Mn_vao_nha_may_roll14_mean,Nongdo_Jartest_PAC_roll7_mean,Nongdo_Jartest_PAC_roll7_std,Nongdo_Jartest_PAC_roll14_mean,Doduc_log,Doduc_log_lag1
2017-06-08,0.2608888888888889,0.5615472789059627,0.6940639269406348,0.1081564453437675,0.23214285714285707,0.501131221719457,0.6376811594202899,0.5084745762711864,0.453416149068323,0.41292134831460675,0.3910645339216768,0.4411473788328385,0.45454545454545453,0.4328767123287671,0.4230769230769231,0.5000000000000001,0.0,0.6967969607200065,0.040339241799410265,0.0,0.15466666666666667,0.17244444444444446,0.18933333333333333,0.30888888888888894,0.44177777777777777,0.11966987339649114,0.11722763108227706,0.1151342805272364,0.10117861016029865,0.10222528543781897,0.6353008765069548,0.6265113533259695,0.6097615072640932,0.7787525284230318,0.6208727912853386,0.43325791855203627,0.4123303167420815,0.42590497737556565,0.5339366515837105,0.5888009049773757,0.4332344213649852,0.4688427299703264,0.526211671612265,0.5064292779426308,0.5459940652818992,0.17031825029079192,0.13314488219698023,0.23083391309704068,0.08813823293114002,0.04303257299118153,0.08035652401813115,0.5411095170533358,0.16301231354803059,0.6625552084455456,0.5422986708365912,0.1268655639815284,0.6223822893729417,0.5026167627152738,0.35584056458844954
2017-06-09,0.312,0.6036386168663614,0.5844748858447476,0.0976896925685642,0.1686507936507936,0.4745475113122173,0.5120772946859904,0.6101694915254237,0.5244996549344375,0.4353932584269663,0.3712079426365141,0.423343224530168,0.45454545454545453,0.43561643835616437,0.4230769230769231,0.5000000000000001,0.0,0.6888557314558778,0.037019776583828025,0.0,0.2608888888888889,0.15466666666666667,0.17244444444444446,0.21466666666666667,0.38177777777777777,0.1081564453437675,0.11966987339649114,0.11722763108227706,0.09734080080939078,0.1015275019194721,0.5615472789059627,0.6353008765069548,0.6265113533259695,0.6895305761330327,0.5731108539999855,0.501131221719457,0.43325791855203627,0.4123303167420815,0.4671945701357466,0.5588235294117647,0.4411473788328385,0.4332344213649852,0.4688427299703264,0.4688427299703263,0.5479723046488622,0.16276719485918045,0.08597252603406313,0.21449522349069786,0.08916012548686338,0.03852483589579056,0.08081632237165125,0.5355928441777701,0.1276171957675149,0.6542066142410858,0.5319781078967944,0.14025620535770694,0.6131423277274995,0.5597874328684554,0.5026167627152738
2017-06-10,0.3084444444444444,0.6457299548267603,0.6392694063926927,0.09245631618096255,0.10515873015873015,0.47115384615384626,0.42995169082125606,0.5254237288135593,0.5424430641821946,0.5112359550561798,0.40871483728626584,0.4569732937685457,0.45454545454545453,0.4383561643835616,0.4230769230769231,0.5000000000000001,0.0,0.680858540162678,0.033837499656321435,0.0,0.312,0.2608888888888889,0.15466666666666667,0.196,0.31822222222222224,0.0976896925685642,0.1081564453437675,0.11966987339649114,0.10745866182542063,0.11478538876806295,0.6036386168663614,0.5615472789059627,0.6353008765069548,0.6795801725319177,0.6457488002881263,0.4745475113122173,0.501131221719457,0.43325791855203627,0.46210407239819007,0.5124434389140272,0.423343224530168,0.4411473788328385,0.4332344213649852,0.5103857566765577,0.5301681503461918,0.1780790572621704,0.14965118800053184,0.20819258401110136,0.08921122011464953,0.037993302931326876,0.08051880578996178,0.5368293398222934,0.12990062975473493,0.6461811914251858,0.5247849882720877,0.16254593205872025,0.6021589770923512,0.5560255321764666,0.5597874328684554
2017-06-11,0.28755555555555556,0.6878212927871594,0.7351598173515963,0.09315409969930945,0.11309523809523805,0.495475113122172,0.4927536231884058,0.5084745762711864,0.7218771566597654,0.5252808988764045,0.4396028681742968,0.48466864490603323,0.45454545454545453,0.4410958904109589,0.4230769230769231,0.5000000000000001,0.0,0.6728077565807811,0.03079335399422327,0.0,0.3084444444444444,0.312,0.2608888888888889,0.17733333333333334,0.29555555555555557,0.09245631618096255,0.0976896925685642,0.1081564453437675,0.11548317228640982,0.12176322395153182,0.6457299548267603,0.6036386168663614,0.5615472789059627,0.658850165029595,0.71573330561597,0.47115384615384626,0.4745475113122173,0.501131221719457,0.4830316742081449,0.5475113122171946,0.4569732937685457,0.423343224530168,0.4411473788328385,0.5163204747774476,0.5222551928783382,0.19576810378251946,0.18080550009990445,0.2073094115999476,0.08701415111984431,0.052504440014243245,0.07878780022376848,0.5383511806155529,0.13169164377628204,0.6422492728643757,0.5163408913213449,0.15187599996965065,0.5957084378304387,0.5333015425677742,0.5560255321764666
2017-06-12,0.24311111111111108,0.7299126307475583,0.6712328767123246,0.09734080080939078,0.292063492063492,0.46323529411764713,0.4879227053140097,0.559322033898305,0.48171152518978605,0.3539325842696629,0.4307777164920022,0.4767556874381798,0.45454545454545453,0.4438356164383562,0.4423076923076923,0.5000000000000001,0.0,0.6647057663311124,0.027888241643591244,0.0,0.28755555555555556,0.3084444444444444,0.312,0.18933333333333333,0.255536231884058,0.09315409969930945,0.09245631618096255,0.0976896925685642,0.1151342805272364,0.12455435802491938,0.6878212927871594,0.6457299548267603,0.6036386168663614,0.6097615072640932,0.7596809215208941,0.495475113122172,0.47115384615384626,0.4745475113122173,0.42590497737556565,0.5022624434389141,0.48466864490603323,0.4569732937685457,0.423343224530168,0.526211671612265,0.5201909431041155,0.21310756440325687,0.18045062756511165,0.20658681599082185,0.08374409494152957,0.05835367163592669,0.0765699493420832,0.5404437117062847,0.13911821313923634,0.6372939782397932,0.511336982017201,0.13286087879102393,0.5923959987499972,0.48100040486020296,0.5333015425677742
2017-06-13,0.21555555555555558,0.5697940527996137,0.6712328767123246,0.09734080080939078,0.292063492063492,0.4406108597285069,0.4734299516908213,0.5762711864406779,0.4240855762594893,0.3089887640449438,0.40650854936569225,0.45499505440158244,0.45454545454545453,0.4465753424657534,0.4423076923076923,0.5000000000000001,0.0,0.6565549702082383,0.025123023451912356,0.0,0.24311111111111108,0.28755555555555556,0.3084444444444444,0.17244444444444446,0.2693333333333333,0.09734080080939078,0.09315409969930945,0.09245631618096255,0.11722763108227706,0.11583206404558327,0.7299126307475583,0.6878212927871594,0.6457299548267603,0.6265113533259695,0.8495662340509673,0.46323529411764713,0.495475113122172,0.47115384615384626,0.4123303167420815,0.5079185520361992,0.4767556874381798,0.48466864490603323,0.4569732937685457,0.4688427299703264,0.47477744807121625,0.2215675431738586,0.16905200235719325,0.2054645237766483,0.08113826892443497,0.056685323321115144,0.07446028630828512,0.5467213049784803,0.12651930439804446,0.6335775072713561,0.5035183737294763,0.08721202357777688,0.5885681229247729,0.44542082303766994,0.48100040486020296
2017-06-14,0.20933333333333334,0.5681356521994276,0.7077625570776214,0.08338513044245302,0.20436507936507933,0.42760180995475117,0.463768115942029,0.559322033898305,0.36197377501725325,0.27808988764044945,0.41753998896856037,0.4648862512363994,0.45454545454545453,0.44931506849315067,0.4423076923076923,0.5000000000000001,0.0,0.6483577834689586,0.02249851881301501,0.0,0.21555555555555558,0.24311111111111108,0.28755555555555556,0.15466666666666667,0.31333333333333335,0.09734080080939078,0.09734080080939078,0.09315409969930945,0.11966987339649114,0.10676087830707376,0.5697940527996137,0.7299126307475583,0.6878212927871594,0.6353008765069548,0.9013083327767669,0.4406108597285069,0.46323529411764713,0.495475113122172,0.43325791855203627,0.5220588235294119,0.45499505440158244,0.4767556874381798,0.48466864490603323,0.4332344213649852,0.49060336300692364,0.2283495096263245,0.1488502772491469,0.20060707551530318,0.07822587514062337,0.04878481577070511,0.07302679732378127,0.5514770574574163,0.10057326431546114,0.6271679413982548,0.5013291634089133,0.08418890086198158,0.5868247339350667,0.4370039891995973,0.44542082303766994
2017-06-15,0.1608888888888889,0.6135758286445203,0.7031963470319624,0.07640729525898417,0.10515873015873008,0.39083710407239824,0.463768115942029,0.6779661016949152,0.32160110420979987,0.2303370786516854,0.39768339768339767,0.44708209693372897,0.45454545454545453,0.4520547945205479,0.4423076923076923,0.5000000000000001,0.0,0.6401166351166133,0.020015505424265095,0.0,0.20933333333333334,0.21555555555555558,0.24311111111111108,0.2608888888888889,0.30888888888888894,0.08338513044245302,0.09734080080939078,0.09734080080939078,0.1081564453437675,0.10117861016029865,0.5681356521994276,0.5697940527996137,0.7299126307475583,0.5615472789059627,0.7787525284230318,0.42760180995475117,0.4406108597285069,0.46323529411764713,0.501131221719457,0.5339366515837105,0.4648862512363994,0.45499505440158244,0.4767556874381798,0.4411473788328385,0.5064292779426308,0.23694932275677094,0.10745678274410915,0.19121333259666878,0.07291203385086191,0.03723524600773323,0.07121465087167261,0.5505259069616291,0.1059451400769646,0.6181730044166756,0.5063330727130572,0.07846774586415158,0.5845583282484489,0.36580963330928945,0.4370039891995973
2017-06-16,0.16711111111111113,0.5719499735798551,0.6164383561643805,0.07466283646311693,0.10997432306255828,0.35520361990950233,0.3236714975845411,0.6711864406779661,0.29606625258799174,0.2640449438202247,0.3041367898510755,0.36320474777448064,0.45454545454545453,0.4547945205479452,0.4423076923076923,0.5000000000000001,0.0,0.6318339671813187,0.017674719056117803,0.0,0.1608888888888889,0.20933333333333334,0.21555555555555558,0.312,0.21466666666666667,0.07640729525898417,0.08338513044245302,0.09734080080939078,0.0976896925685642,0.09734080080939078,0.6135758286445203,0.5681356521994276,0.5697940527996137,0.6036386168663614,0.6895305761330327,0.39083710407239824,0.42760180995475117,0.4406108597285069,0.4745475113122173,0.4671945701357466,0.44708209693372897,0.4648862512363994,0.45499505440158244,0.423343224530168,0.4688427299703263,0.22121795727424703,0.15104650407989617,0.17784531382784283,0.06826242272232061,0.04094182255440349,0.06929431657167687,0.5319784722937787,0.13842943906534697,0.6045459441990735,0.5072713057075842,0.07595105410634181,0.5793281612793306,0.37557374329725896,0.36580963330928945
2017-06-17,0.1622222222222222,0.5638238106389447,0.7442922374429181,0.0743139447039435,0.11478991596638648,0.31617647058823534,0.2753623188405797,0.6610169491525423,0.32988267770876467,0.29213483146067415,0.31031439602868177,0.36874381800197814,0.45454545454545453,0.4575342465753425,0.4423076923076923,0.5000000000000001,0.0,0.6235122339963383,0.015476853334092135,0.0,0.16711111111111113,0.1608888888888889,0.20933333333333334,0.3084444444444444,0.196,0.07466283646311693,0.07640729525898417,0.08338513044245302,0.09245631618096255,0.10745866182542063,0.5719499735798551,0.6135758286445203,0.5681356521994276,0.6457299548267603,0.6795801725319177,0.35520361990950233,0.39083710407239824,0.42760180995475117,0.47115384615384626,0.46210407239819007,0.36320474777448064,0.44708209693372897,0.4648862512363994,0.4569732937685457,0.5103857566765577,0.1984249566195679,0.1488336822069785,0.17354988437359548,0.06489017728843348,0.04802832349876349,0.06753626404351178,0.5119091968326689,0.1920797694484817,0.5938812883766024,0.49776387802971084,0.15186799254251676,0.5700184640743002,0.36791890759449714,0.37557374329725896
2017-06-18,0.1302222222222222,0.5704574130396884,0.6803652968036502,0.07187170238972938,0.11960550887021468,0.31843891402714936,0.2657004830917875,0.6610169491525423,0.28778467908902694,0.25280898876404495,0.33105350248207416,0.3873392680514341,0.45454545454545453,0.4602739726027397,0.4423076923076923,0.5000000000000001,0.0,0.6151539014708125,0.01342255953323536,0.0,0.1622222222222222,0.16711111111111113,0.1608888888888889,0.28755555555555556,0.17733333333333334,0.0743139447039435,0.07466283646311693,0.07640729525898417,0.09315409969930945,0.11548317228640982,0.5638238106389447,0.5719499735798551,0.6135758286445203,0.6878212927871594,0.658850165029595,0.31617647058823534,0.35520361990950233,0.39083710407239824,0.495475113122172,0.4830316742081449,0.36874381800197814,0.36320474777448064,0.44708209693372897,0.48466864490603323,0.5163204747774476,0.17542220442512194,0.1237026355155153,0.17049892513506468,0.062233256643552795,0.05273412353743669,0.06496680265619352,0.48584767324809974,0.24743795026868218,0.5799849186685339,0.4838154808444098,0.18932840609711452,0.5575357989080046,0.31451560053488353,0.36791890759449714
2017-06-19,0.13955555555555554,0.5459130841569375,0.7123287671232852,0.06768500127964806,0.12442110177404288,0.3263574660633485,0.15458937198067635,0.7457627118644068,0.2757073844030366,0.21629213483146068,0.3738554881412026,0.42571711177052407,0.45454545454545453,0.46301369863013697,0.46153846153846156,0.5000000000000001,0.0,0.6067614463590562,0.011512446385135945,0.0,0.1302222222222222,0.1622222222222222,0.16711111111111113,0.24311111111111108,0.18933333333333333,0.07187170238972938,0.0743139447039435,0.07466283646311693,0.09734080080939078,0.1151342805272364,0.5704574130396884,0.5638238106389447,0.5719499735798551,0.7299126307475583,0.6097615072640932,0.31843891402714936,0.31617647058823534,0.35520361990950233,0.46323529411764713,0.42590497737556565,0.3873392680514341,0.36874381800197814,0.36320474777448064,0.4767556874381798,0.526211671612265,0.15067152273261764,0.09981173461406352,0.16624363988132423,0.05911648434859652,0.05470637079406353,0.061585932409722155,0.4560766627299605,0.23428993247593144,0.5643111063233868,0.4684284597341675,0.18218620227203114,0.5461689026951211,0.3307213759151998,0.31451560053488353
2017-06-20,0.16933333333333334,0.5502249257174211,0.7899543378995424,0.06489386720626052,0.12923669467787105,0.33710407239819007,0.22222222222222224,0.7288135593220338,0.3198757763975155,0.23595505617977527,0.37209045780474354,0.4241345202769534,0.45454545454545453,0.4657534246575342,0.46153846153846156,0.5000000000000001,0.0,0.5983373555266428,0.009747079897543382,0.0,0.13955555555555554,0.1302222222222222,0.1622222222222222,0.21555555555555558,0.17244444444444446,0.06768500127964806,0.07187170238972938,0.0743139447039435,0.09734080080939078,0.11722763108227706,0.5459130841569375,0.5704574130396884,0.5638238106389447,0.5697940527996137,0.6265113533259695,0.3263574660633485,0.31843891402714936,0.31617647058823534,0.4406108597285069,0.4123303167420815,0.42571711177052407,0.3873392680514341,0.36874381800197814,0.45499505440158244,0.4688427299703264,0.13438081981071517,0.07923153104487182,0.16174748942454192,0.05477344098677224,0.04888706682950486,0.05790754558156132,0.4330588207319104,0.20658652957452114,0.554831412258968,0.46035965598123546,0.15989435913232755,0.5373124866274143,0.37901284217129527,0.3307213759151998
2017-06-21,0.17377777777777778,0.4455798478456945,0.5616438356164374,0.06175384137369953,0.13405228758169924,0.3223981900452489,0.21256038647342998,0.8135593220338982,0.2795031055900621,0.2556179775280899,0.35091009376723664,0.4051434223541048,0.45454545454545453,0.4684931506849315,0.46153846153846156,0.5000000000000001,0.0,0.589884125213493,0.008126983186647575,0.0,0.16933333333333334,0.13955555555555554,0.1302222222222222,0.20933333333333334,0.15466666666666667,0.06489386720626052,0.06768500127964806,0.07187170238972938,0.08338513044245302,0.11966987339649114,0.5502249257174211,0.5459130841569375,0.5704574130396884,0.5681356521994276,0.6353008765069548,0.33710407239819007,0.3263574660633485,0.31843891402714936,0.42760180995475117,0.43325791855203627,0.4241345202769534,0.42571711177052407,0.3873392680514341,0.4648862512363994,0.4332344213649852,0.127109433098793,0.0585814592602394,0.16146648002099298,0.05002164060265859,0.03015387338472446,0.05385050128579574,0.4156527666590046,0.16548791647892147,0.5476677798125605,0.4554808444096952,0.14766501009633112,0.5333724275106784,0.38581722043809186,0.37901284217129527
2017-06-22,0.16266666666666665,0.538118601336064,0.7406392694063888,0.06698721776130119,0.13886788048552745,0.3489819004524887,0.22222222222222224,0.8305084745762712,0.29779158040027603,0.28370786516853935,0.3544401544401545,0.4083086053412462,0.45454545454545453,0.4712328767123288,0.46153846153846156,0.5000000000000001,0.0,0.5814042602941841,0.006652636322068515,0.0,0.17377777777777778,0.16933333333333334,0.13955555555555554,0.1608888888888889,0.2608888888888889,0.06175384137369953,0.06489386720626052,0.06768500127964806,0.07640729525898417,0.1081564453437675,0.4455798478456945,0.5502249257174211,0.5459130841569375,0.6135758286445203,0.5615472789059627,0.3223981900452489,0.33710407239819007,0.3263574660633485,0.39083710407239824,0.501131221719457,0.4051434223541048,0.4241345202769534,0.42571711177052407,0.44708209693372897,0.4411473788328385,0.1215160587050067,0.03245487838473282,0.16319268064279338,0.04685377367991615,0.027670816663636952,0.04936070559848177,0.39796136743736277,0.1061516697658693,0.5371108477862759,0.4460359655981237,0.11823979102315524,0.5308968151452957,0.36861992245128866,0.38581722043809186
2017-06-23,0.22622222222222224,0.5299924383951541,0.7488584474885809,0.07536061998146383,0.14368347338935564,0.38800904977375567,0.2173913043478261,0.711864406779661,0.4064872325741891,0.2808988764044944,0.37385548814120245,0.4257171117705242,0.45454545454545453,0.473972602739726,0.46153846153846156,0.5000000000000001,0.0,0.5729002735357024,0.005324476184601274,0.0,0.16266666666666665,0.17377777777777778,0.16933333333333334,0.16711111111111113,0.312,0.06698721776130119,0.06175384137369953,0.06489386720626052,0.07466283646311693,0.0976896925685642,0.538118601336064,0.4455798478456945,0.5502249257174211,0.5719499735798551,0.6036386168663614,0.3489819004524887,0.3223981900452489,0.33710407239819007,0.35520361990950233,0.4745475113122173,0.4083086053412462,0.4051434223541048,0.4241345202769534,0.36320474777448064,0.423343224530168,0.12179572742469601,0.03266965274719169,0.1543208123307497,0.045474218729689625,0.02444649393475084,0.04616916408581283,0.3909228537685376,0.06062404640770835,0.5226219971991813,0.4399061767005475,0.09462789075020496,0.5280027894223837,0.45951147270969833,0.36861992245128866
2017-06-24,0.44311111111111107,0.5542050871578671,0.7534246575342437,0.04954262980262898,0.14849906629318385,0.539027149321267,0.26086956521739135,0.6610169491525423,0.606280193236715,0.45224719101123595,0.45857694429122997,0.5015198267561801,0.45454545454545453,0.4767123287671233,0.46153846153846156,0.5000000000000001,0.0,0.564374684852855,0.0041428963367585465,0.0,0.22622222222222224,0.16266666666666665,0.17377777777777778,0.1622222222222222,0.3084444444444444,0.07536061998146383,0.06698721776130119,0.06175384137369953,0.0743139447039435,0.09245631618096255,0.5299924383951541,0.538118601336064,0.4455798478456945,0.5638238106389447,0.6457299548267603,0.38800904977375567,0.3489819004524887,0.3223981900452489,0.31617647058823534,0.47115384615384626,0.4257171117705242,0.4083086053412462,0.4051434223541048,0.36874381800197814,0.4569732937685457,0.13109471235436573,0.07479013344663486,0.14657298163290167,0.04557640798526197,0.025158449920476708,0.044438158519619464,0.39643952664410326,0.10013439361774176,0.5143811267909081,0.44978889757623164,0.08205026315688722,0.5282119961011484,0.6810677438688961,0.45951147270969833
2017-06-25,0.8337777777777778,0.5278365176149116,0.6666666666666666,0.03035358304808961,0.15331465919701204,0.6951357466063349,0.5700483091787439,0.8135593220338982,1.0,0.9044943820224719,0.6456701599558742,0.6693974256599334,0.45454545454545453,0.4794520547945205,0.46153846153846156,0.5000000000000001,0.0,0.5558300205615665,0.003108246906149889,0.0,0.44311111111111107,0.22622222222222224,0.16266666666666665,0.1302222222222222,0.28755555555555556,0.04954262980262898,0.07536061998146383,0.06698721776130119,0.07187170238972938,0.09315409969930945,0.5542050871578671,0.5299924383951541,0.538118601336064,0.5704574130396884,0.6878212927871594,0.539027149321267,0.38800904977375567,0.3489819004524887,0.31843891402714936,0.495475113122172,0.5015198267561801,0.4257171117705242,0.4083086053412462,0.3873392680514341,0.48466864490603323,0.17528237006527722,0.30228232776993064,0.15873667438651806,0.041948689412444035,0.041500121972217495,0.04111138219709164,0.43391485617811876,0.31141280101751506,0.5208445545621028,0.47077975681790446,0.13707737570716141,0.5321378069224865,0.9250547143096834,0.6810677438688961
2017-06-26,0.7613333333333333,0.4666415354680537,0.5662100456620992,0.020584613791233178,0.15813025210084025,0.7697963800904979,0.5555555555555556,0.4915254237288135,1.0,0.7724719101123596,0.631549917264203,0.6567754698318491,0.45454545454545453,0.4821917808219178,0.4807692307692308,0.5000000000000001,0.0,0.5472688126302745,0.0022208344817310605,0.0,0.8337777777777778,0.44311111111111107,0.22622222222222224,0.13955555555555554,0.24311111111111108,0.03035358304808961,0.04954262980262898,0.07536061998146383,0.06768500127964806,0.09734080080939078,0.5278365176149116,0.5542050871578671,0.5299924383951541,0.5459130841569375,0.7299126307475583,0.6951357466063349,0.539027149321267,0.38800904977375567,0.3263574660633485,0.46323529411764713,0.6693974256599334,0.5015198267561801,0.4257171117705242,0.42571711177052407,0.4767556874381798,0.28596126588232307,0.7267565114470018,0.20807389680960228,0.03586842870589001,0.07516211288109198,0.036242929042172925,0.4972614791975461,0.56151998587239,0.5398578045890337,0.515370968286582,0.3595029703199616,0.5484176428122419,0.8882859171519901,0.9250547143096834
2017-06-27,1.0,0.4407704861051546,0.5890410958904074,0.0,0.1629458450046684,1.0,0.5990338164251208,0.711864406779661,1.0,1.0,0.7374517374517373,0.7517309594460928,0.45454545454545453,0.4849315068493151,0.4807692307692308,0.5000000000000001,0.0,0.5386935979296561,0.0014809220229554622,0.0,0.7613333333333333,0.8337777777777778,0.44311111111111107,0.16933333333333334,0.21555555555555558,0.020584613791233178,0.03035358304808961,0.04954262980262898,0.06489386720626052,0.09734080080939078,0.4666415354680537,0.5278365176149116,0.5542050871578671,0.5502249257174211,0.5697940527996137,0.7697963800904979,0.6951357466063349,0.539027149321267,0.33710407239819007,0.4406108597285069,0.6567754698318491,0.6693974256599334,0.5015198267561801,0.4241345202769534,0.45499505440158244,0.3837754005936605,0.8364456906705156,0.2548820346007466,0.028970653954757324,0.1017765002632429,0.030292597408383304,0.5718316780672622,0.7296383235180649,0.5690509533555962,0.5518995062068323,0.440168047609235,0.5642824826185673,1.0,0.8882859171519901
2017-06-28,0.616,0.4485649689260281,0.5799086757990848,0.01081564453437676,0.16776143790849665,0.6498868778280544,0.6425120772946861,0.7457627118644068,0.9365079365079365,0.6629213483146067,0.7705460562603418,0.7814045499505438,0.45454545454545453,0.4876712328767123,0.4807692307692308,0.5000000000000001,0.0,0.5301069174808949,0.0008887287818531844,0.0,1.0,0.7613333333333333,0.8337777777777778,0.17377777777777778,0.20933333333333334,0.0,0.020584613791233178,0.03035358304808961,0.06175384137369953,0.08338513044245302,0.4407704861051546,0.4666415354680537,0.5278365176149116,0.4455798478456945,0.5681356521994276,1.0,0.7697963800904979,0.6951357466063349,0.3223981900452489,0.42760180995475117,0.7517309594460928,0.6567754698318491,0.6693974256599334,0.4051434223541048,0.4648862512363994,0.5144506098684922,1.0,0.3257365484955746,0.019467053186530078,0.13725438794736766,0.022746495018259243,0.6833065161735217,1.0,0.6223203705698588,0.6036899675047211,0.5437936290374251,0.5904333174641585,0.8046405872017233,1.0
2017-06-29,0.3724444444444444,0.36100141723621404,0.5561643835616439,0.02686466545635516,0.1725770308123248,0.4886877828054299,0.42995169082125606,0.6779661016949152,0.5224292615596964,0.4887640449438202,0.6492002206287919,0.6726013847675562,0.45454545454545453,0.4904109589041096,0.4807692307692308,0.5000000000000001,0.0,0.5215113157027236,0.0004444302380621632,0.0,0.616,1.0,0.7613333333333333,0.16266666666666665,0.1608888888888889,0.01081564453437676,0.0,0.020584613791233178,0.06698721776130119,0.07640729525898417,0.4485649689260281,0.4407704861051546,0.4666415354680537,0.538118601336064,0.6135758286445203,0.6498868778280544,1.0,0.7697963800904979,0.3489819004524887,0.39083710407239824,0.7814045499505438,0.7517309594460928,0.6567754698318491,0.4083086053412462,0.44708209693372897,0.584018203891209,0.9019062823287691,0.3624684919594656,0.012007237529749522,0.14268942808409968,0.017120726928130894,0.7383781298796003,0.8939609316319704,0.6434880965205212,0.6631739393577314,0.5769501747770408,0.6183275412994558,0.6195626067400417,0.8046405872017233
2017-06-30,0.2644444444444444,0.2880317908280371,0.6210045662100443,0.03872698526825225,0.17739262371615303,0.44626696832579194,0.4444444444444445,0.4915254237288135,0.4696342305037957,0.3848314606741573,0.534473248758963,0.569752654356891,0.45454545454545453,0.4931506849315068,0.4807692307692308,0.5000000000000001,0.0,0.5129093396574573,0.00014815804682964442,0.0,0.3724444444444444,0.616,1.0,0.22622222222222224,0.16711111111111113,0.02686466545635516,0.01081564453437676,0.0,0.07536061998146383,0.07466283646311693,0.36100141723621404,0.4485649689260281,0.4407704861051546,0.5299924383951541,0.5719499735798551,0.4886877828054299,0.6498868778280544,1.0,0.38800904977375567,0.35520361990950233,0.6726013847675562,0.7814045499505438,0.7517309594460928,0.4257171117705242,0.36320474777448064,0.617019112814548,0.7895905606520116,0.3815771314007906,0.006131355334340183,0.12582848911926828,0.013280058328139468,0.7618715471255441,0.8001393640594051,0.6528062048906602,0.7049565820473326,0.4855693567237349,0.638202175782105,0.5068244312486374,0.6195626067400417
2017-07-01,0.30666666666666664,0.3726102214375165,0.5561643835616439,0.04430925341502733,0.1822082166199812,0.48812217194570146,0.463768115942029,0.6779661016949152,0.3830227743271222,0.31741573033707865,0.46828461114175396,0.5103857566765576,0.5454545454545454,0.4958904109589041,0.4807692307692308,0.2500000000000001,0.06698729810778059,0.5043035382962443,0.0,0.0,0.2644444444444444,0.3724444444444444,0.616,0.44311111111111107,0.1622222222222222,0.03872698526825225,0.02686466545635516,0.01081564453437676,0.04954262980262898,0.0743139447039435,0.2880317908280371,0.36100141723621404,0.4485649689260281,0.5542050871578671,0.5638238106389447,0.44626696832579194,0.4886877828054299,0.6498868778280544,0.539027149321267,0.31617647058823534,0.569752654356891,0.6726013847675562,0.7814045499505438,0.5015198267561801,0.36874381800197814,0.623031990287868,0.7646207211579242,0.39036871131182016,0.0007664194167925,0.08331962577803763,0.010494221245047059,0.7716683972321521,0.7544116744726692,0.6614779704836798,0.727727486434325,0.3659230850040334,0.6564048944316362,0.5541333484813824,0.5068244312486374
2017-07-02,0.4191111111111111,0.41887959818270143,0.6438356164383535,0.04221590285998667,0.18702380952380943,0.5537330316742082,0.4347826086956522,0.7728813559322033,0.6628709454796411,0.449438202247191,0.4572531715388858,0.49663666446497134,0.5454545454545454,0.4986301369863014,0.4807692307692308,0.2500000000000001,0.06698729810778059,0.49569646170375603,0.0,0.0,0.30666666666666664,0.2644444444444444,0.3724444444444444,0.8337777777777778,0.1302222222222222,0.04430925341502733,0.03872698526825225,0.02686466545635516,0.03035358304808961,0.07187170238972938,0.3726102214375165,0.2880317908280371,0.36100141723621404,0.5278365176149116,0.5704574130396884,0.48812217194570146,0.44626696832579194,0.4886877828054299,0.6951357466063349,0.31843891402714936,0.5103857566765576,0.569752654356891,0.6726013847675562,0.6693974256599334,0.3873392680514341,0.6015674160517133,0.8193717569722203,0.4034155764765902,0.0,0.07734684526806042,0.008168182515474779,0.7631080427700674,0.7783433076567638,0.6778519875040396,0.7291291213286959,0.35709296469891777,0.6688875595979318,0.6610596184242703,0.5541333484813824
